id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q153	pl	6	Ch. 06 · The role of the media	Mediernas roll	Webb och sociala medier	21	Vad är viktigt att komma ihåg om webben och sociala medier?	What is important to remember about the web and social media?	O czym trzeba pamiętać w przypadku sieci i mediów społecznościowych?	a	Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier	Anyone can create content there, and it is not always checked the same way as in other media	Każdy może tam tworzyć treści i nie zawsze są one sprawdzane tak jak w innych mediach	a: Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier | b: Bara ansvariga utgivare får skriva inlägg där | c: Allt innehåll godkänns först av staten | d: Innehållet är alltid mer pålitligt än nyheter i tidningar	a: Anyone can create content there, and it is not always checked the same way as in other media | b: Only responsible publishers may write posts there | c: All content is first approved by the state | d: The content is always more reliable than news in newspapers	a: Każdy może tam tworzyć treści i nie zawsze są one sprawdzane tak jak w innych mediach | b: Tylko odpowiedzialni wydawcy mogą tam pisać posty | c: Cała treść jest najpierw zatwierdzana przez państwo | d: Treść jest zawsze bardziej wiarygodna niż wiadomości w gazetach	På webben och i sociala medier kan vem som helst skapa innehåll. Därför kontrolleras det som sprids där inte alltid på samma sätt som innehåll i andra medier, vilket gör egen granskning viktig.	On the web and in social media, anyone can create content. For that reason, what is spread there is not always checked in the same way as content in other media, which makes personal scrutiny important.	W sieci i w mediach społecznościowych każdy może tworzyć treści. Dlatego to, co się tam rozpowszechnia, nie zawsze jest sprawdzane tak samo jak treści w innych mediach, co czyni własną ocenę ważną.	pending_native_review	pending_reviewer_notes
q154	pl	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Varför behövs källkritik när man använder medier?	Why is source criticism needed when using media?	Dlaczego przy korzystaniu z mediów potrzebna jest krytyka źródeł?	a	Falska uppgifter kan spridas snabbt och påverka människors åsikter	False information can spread quickly and affect people's opinions	Fałszywe informacje mogą szybko się rozprzestrzeniać i wpływać na opinie ludzi	a: Falska uppgifter kan spridas snabbt och påverka människors åsikter | b: Allt som publiceras är alltid korrekt | c: Källkritik betyder att man aldrig ska läsa nyheter | d: Bara tryckta böcker behöver kontrolleras	a: False information can spread quickly and affect people's opinions | b: Everything that is published is always correct | c: Source criticism means never reading news | d: Only printed books need to be checked	a: Fałszywe informacje mogą szybko się rozprzestrzeniać i wpływać na opinie ludzi | b: Wszystko, co jest publikowane, jest zawsze poprawne | c: Krytyka źródeł oznacza, że nigdy nie należy czytać wiadomości | d: Tylko drukowane książki trzeba sprawdzać	Information kan komma från många slags källor, men allt som publiceras är inte alltid korrekt. Falska uppgifter kan spridas snabbt och påverka människors åsikter, så man behöver ifrågasätta och kontrollera det man läser, ser eller hör.	Information can come from many kinds of sources, but not everything that is published is always correct. False information can spread quickly and affect people’s opinions, so one needs to question and check what one reads, sees, or hears.	Informacje mogą pochodzić z wielu rodzajów źródeł, ale nie wszystko, co się publikuje, jest zawsze poprawne. Fałszywe informacje mogą szybko się rozprzestrzeniać i wpływać na opinie ludzi, dlatego trzeba kwestionować i sprawdzać to, co się czyta, widzi lub słyszy.	pending_native_review	pending_reviewer_notes
q155	pl	9	Ch. 09 · The welfare society	Välfärdssamhället	Stat, regioner och kommuner har olika ansvar	30	Hur kan en välfärdstjänst vara privat och ändå skattefinansierad?	How can a welfare service be provided by a private company but still be funded by tax revenue?	Jak usługa dobrobytu może być prywatna, a mimo to finansowana z podatków?	a	Ett privat företag kan utföra tjänsten medan skattepengar betalar den	A private company can provide the service while tax revenue funds it	Prywatna firma może wykonywać usługę, a pieniądze z podatków ją opłacają	a: Ett privat företag kan utföra tjänsten medan skattepengar betalar den | b: Tjänsten måste alltid betalas helt med privata lån | c: Privata utförare tar över statens, regionernas och kommunernas ansvar | d: Skattepengar får bara användas om tjänsten drivs av staten	a: A private company can provide the service while tax revenue funds it | b: The service must always be paid for entirely with private loans | c: Private providers take over the responsibilities of the state, regions, and municipalities | d: Tax revenue may be used only if the service is run by the state	a: Prywatna firma może wykonywać usługę, a pieniądze z podatków ją opłacają | b: Usługa musi być zawsze opłacana całkowicie prywatnymi pożyczkami | c: Prywatni wykonawcy przejmują odpowiedzialność państwa, regionów i gmin | d: Pieniędzy z podatków można używać tylko wtedy, gdy usługę prowadzi państwo	En välfärdstjänst kan utföras av ett privat företag och ändå finansieras med skattemedel. Ansvaret och finansieringen kan alltså vara offentlig även när själva utföraren är privat.	A welfare service can be provided by a private company and still be financed with tax revenue. The responsibility and funding can therefore be public even when the provider itself is private.	Usługa dobrobytu może być wykonywana przez prywatną firmę, a mimo to finansowana ze środków podatkowych. Odpowiedzialność i finansowanie mogą więc być publiczne nawet wtedy, gdy sam wykonawca jest prywatny.	pending_native_review	pending_reviewer_notes
q156	pl	9	Ch. 09 · The welfare society	Välfärdssamhället	Statligt finansierad välfärd	30	Vilka statliga trygghetssystem kan ge ekonomiskt stöd vid sjukdom, föräldraskap eller arbetslöshet?	Which state-funded social insurance systems can provide financial support during illness, parenthood, or unemployment?	Które państwowe systemy zabezpieczenia mogą dawać wsparcie finansowe podczas choroby, rodzicielstwa lub bezrobocia?	a	Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring	Sickness insurance, parental insurance, and unemployment insurance	Ubezpieczenie chorobowe, rodzicielskie i od bezrobocia	a: Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring | b: Vårdcentraler, sjukhus och regional kollektivtrafik | c: Förskolor, fritidshem och kommunal vuxenutbildning | d: Privata kreditkort, billån och bostadslån	a: Sickness insurance, parental insurance, and unemployment insurance | b: Health centres, hospitals, and regional public transport | c: Preschools, after-school centres, and municipal adult education | d: Private credit cards, car loans, and mortgages	a: Ubezpieczenie chorobowe, rodzicielskie i od bezrobocia | b: Przychodnie, szpitale i regionalny transport publiczny | c: Przedszkola, świetlice i gminna edukacja dorosłych | d: Prywatne karty kredytowe, kredyty samochodowe i mieszkaniowe	Staten finansierar trygghetssystem som sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring. De hör till välfärden eftersom de kan ge ekonomiskt stöd när människor blir sjuka, får barn eller saknar arbete.	The state funds social insurance systems such as sickness insurance, parental insurance, and unemployment insurance. They are part of the welfare system because they can provide financial support when people are ill, have children, or are unemployed.	Państwo finansuje systemy zabezpieczenia, takie jak ubezpieczenie chorobowe, rodzicielskie i od bezrobocia. Należą one do systemu dobrobytu, ponieważ mogą dawać wsparcie finansowe, gdy ludzie chorują, mają dzieci lub nie mają pracy.	pending_native_review	pending_reviewer_notes
q157	pl	9	Ch. 09 · The welfare society	Välfärdssamhället	Olika slags sjukvård	31	Vad ingår i primärvården?	What is included in primary care?	Co obejmuje opieka podstawowa?	a	Vårdcentraler, barnavårdscentraler och mödravårdscentraler	Health centres, child health centres, and maternity clinics	Przychodnie, poradnie dziecięce i poradnie położnicze	a: Vårdcentraler, barnavårdscentraler och mödravårdscentraler | b: Domstolar, åklagare och kriminalvård | c: Pensioner, barnbidrag och studiestöd | d: Dagstidningar, public service och sociala medier	a: Health centres, child health centres, and maternity clinics | b: Courts, prosecutors, and prison and probation services | c: Pensions, child allowance, and study support | d: Daily newspapers, public service broadcasting, and social media	a: Przychodnie, poradnie dziecięce i poradnie położnicze | b: Sądy, prokuratorzy oraz służba więzienna i kuratorska | c: Emerytury, zasiłek na dziecko i wsparcie na naukę | d: Dzienniki, media publiczne i media społecznościowe	Primärvården är den del av sjukvården som många möter först. Vårdcentraler, barnavårdscentraler och mödravårdscentraler hör dit, medan sjukhusvård och psykiatrisk vård är andra slags sjukvård.	Primary care is the part of health care that many people encounter first. Health centres, child health centres, and maternity clinics belong to it, while hospital care and psychiatric care are other kinds of health care.	Opieka podstawowa to część ochrony zdrowia, z którą wiele osób spotyka się najpierw. Przychodnie, poradnie dziecięce i poradnie położnicze należą do niej, natomiast opieka szpitalna i psychiatryczna to inne rodzaje opieki zdrowotnej.	pending_native_review	pending_reviewer_notes
q158	pl	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilket ansvar har kommunen för barns vardag och utbildning?	What responsibility does the municipality have for children’s everyday life and education?	Jaką odpowiedzialność ma gmina za codzienne życie i edukację dzieci?	a	Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor	To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools	Organizować przedszkola, świetlice, szkoły podstawowe i szkoły średnie	a: Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor | b: Att betala sjukförsäkring och statliga pensioner | c: Att driva regionernas sjukhus och vårdcentraler | d: Att bestämma domstolarnas straff i brottmål	a: To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools | b: To pay sickness insurance and state pensions | c: To run regional hospitals and health centres | d: To decide court sentences in criminal cases	a: Organizować przedszkola, świetlice, szkoły podstawowe i szkoły średnie | b: Płacić ubezpieczenie chorobowe i państwowe emerytury | c: Prowadzić regionalne szpitale i przychodnie | d: Decydować o karach sądów w sprawach karnych	Kommuner ansvarar för att det finns skolor och utbildning. Det omfattar förskolor, fritidshem, grundskolor för barn mellan 6 och 16 år, gymnasieskolor och kommunal vuxenutbildning.	Municipalities are responsible for making schools and education available. This includes preschools, after-school centres, compulsory schools for children aged 6 to 16, upper-secondary schools, and municipal adult education.	Gminy odpowiadają za dostępność szkół i edukacji. Obejmuje to przedszkola, świetlice, szkoły podstawowe dla dzieci w wieku od 6 do 16 lat, szkoły średnie oraz gminną edukację dorosłych.	pending_native_review	pending_reviewer_notes
q159	pl	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilken hjälp kan äldre personer få av kommunen för att klara vardagen?	What help can older people receive from the municipality to manage everyday life?	Jaką pomoc osoby starsze mogą otrzymać od gminy, aby radzić sobie w codziennym życiu?	a	Vård och service hemma eller boende som är anpassat för äldre personer	Care and services at home or housing adapted for older people	Opiekę i usługi w domu albo mieszkanie dostosowane do osób starszych	a: Vård och service hemma eller boende som är anpassat för äldre personer | b: Automatiskt studiestöd och plats på universitet | c: Beslut om vilka nyheter medier får publicera | d: Privata lån som ersätter all kommunal hjälp	a: Care and services at home or housing adapted for older people | b: Automatic study support and a university place | c: Decisions about which news media may publish | d: Private loans that replace all municipal help	a: Opiekę i usługi w domu albo mieszkanie dostosowane do osób starszych | b: Automatyczne wsparcie na naukę i miejsce na uniwersytecie | c: Decyzje o tym, jakie wiadomości media mogą publikować | d: Prywatne pożyczki zastępujące całą pomoc gminy	Äldre personer kan behöva hjälp med praktiska saker i vardagen och med personlig hygien. Kommunen kan ge vård och service hemma, eller erbjuda ett boende som är anpassat för äldre personer om det behövs.	Older people may need help with practical everyday tasks and personal hygiene. The municipality can provide care and services at home, or offer housing adapted for older people if needed.	Osoby starsze mogą potrzebować pomocy w praktycznych sprawach codziennych i w higienie osobistej. Gmina może zapewnić opiekę i usługi w domu albo, jeśli potrzeba, zaoferować mieszkanie dostosowane do osób starszych.	pending_native_review	pending_reviewer_notes
q160	pl	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Förenta nationerna	39	Vilket påstående beskriver ett syfte med Förenta nationerna (FN)?	Which statement describes one purpose of the United Nations (UN)?	Które stwierdzenie opisuje jeden z celów Organizacji Narodów Zjednoczonych (FN)?	a	FN arbetar för fred och säkerhet i världen	The UN works for peace and security in the world	FN działa na rzecz pokoju i bezpieczeństwa na świecie	a: FN arbetar för fred och säkerhet i världen | b: FN bestämmer svenska kommuners budgetar | c: FN ersätter Sveriges domstolar | d: FN väljer Sveriges riksdag vart fjärde år	a: The UN works for peace and security in the world | b: The UN decides the budgets of Swedish municipalities | c: The UN replaces Sweden’s courts | d: The UN elects Sweden’s Riksdag every four years	a: FN działa na rzecz pokoju i bezpieczeństwa na świecie | b: FN ustala budżety szwedzkich kommun | c: FN zastępuje szwedzkie sądy | d: FN co cztery lata wybiera szwedzki Riksdag	Sverige är medlem i FN. FN arbetar bland annat för fred och säkerhet, för att lösa konflikter och stoppa krig samt för mänskliga rättigheter och friheter.	Sweden is a member of the UN. The UN works, among other things, for peace and security, to resolve conflicts and stop wars, and for human rights and freedoms.	Szwecja jest członkiem FN. FN działa między innymi na rzecz pokoju i bezpieczeństwa, rozwiązywania konfliktów i powstrzymywania wojen oraz na rzecz praw i wolności człowieka.	pending_native_review	pending_reviewer_notes
q161	pl	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	EU och Europarådet	39	Vilket påstående beskriver EU-samarbetet?	Which statement describes EU cooperation?	Które stwierdzenie opisuje współpracę w ramach EU?	a	EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna	EU countries make joint decisions and create laws that apply in member countries	Kraje EU podejmują wspólne decyzje i tworzą prawa obowiązujące w państwach członkowskich	a: EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna | b: Varje EU-land slutar ha egna kommuner | c: Europarådet bestämmer alla EU-länders valresultat | d: FN ersätter EU-ländernas regeringar	a: EU countries make joint decisions and create laws that apply in member countries | b: Each EU country stops having its own municipalities | c: The Council of Europe decides every EU country’s election results | d: The UN replaces the governments of EU countries	a: Kraje EU podejmują wspólne decyzje i tworzą prawa obowiązujące w państwach członkowskich | b: Każdy kraj EU przestaje mieć własne kommun | c: Rada Europy ustala wyniki wyborów we wszystkich krajach EU | d: FN zastępuje rządy krajów EU	EU-länderna samarbetar inom flera områden, till exempel jordbruk, ekonomi, miljö, handel och migration. De fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna.	EU countries cooperate in several areas, such as agriculture, the economy, the environment, trade, and migration. They make joint decisions and create laws that apply in member countries.	Kraje EU współpracują w wielu dziedzinach, na przykład w rolnictwie, gospodarce, ochronie środowiska, handlu i migracji. Podejmują wspólne decyzje i tworzą prawa obowiązujące w państwach członkowskich.	pending_native_review	pending_reviewer_notes
q162	pl	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Den långa fredens historia	40	Hur agerade Sverige under kalla kriget i förhållande till Nato?	How did Sweden act toward NATO during the Cold War?	Jak Szwecja zachowała się wobec Nato podczas zimnej wojny?	a	Sverige fortsatte att vara neutralt och stod utanför Nato	Sweden continued to be neutral and stayed outside NATO	Szwecja nadal pozostawała neutralna i stała poza Nato	a: Sverige fortsatte att vara neutralt och stod utanför Nato | b: Sverige lämnade EU för att gå med i Nato | c: Sverige styrde både Danmark och Norge genom Nato | d: Sverige avskaffade sitt militära försvar	a: Sweden continued to be neutral and stayed outside NATO | b: Sweden left the EU to join NATO | c: Sweden governed both Denmark and Norway through NATO | d: Sweden abolished its military defence	a: Szwecja nadal pozostawała neutralna i stała poza Nato | b: Szwecja opuściła EU, aby przystąpić do Nato | c: Szwecja rządziła zarówno Danmark, jak i Norge poprzez Nato | d: Szwecja zlikwidowała swoją obronę wojskową	Efter andra världskriget delades Europa av kalla kriget. Danmark och Norge gick med i Nato, medan Sverige fortsatte att vara neutralt och valde att stå utanför Nato.	After the Second World War, Europe was divided by the Cold War. Denmark and Norway joined NATO, while Sweden continued to be neutral and chose to stay outside NATO.	Po drugiej wojnie światowej Europa została podzielona przez zimną wojnę. Danmark i Norge przystąpiły do Nato, podczas gdy Szwecja nadal pozostawała neutralna i postanowiła stać poza Nato.	pending_native_review	pending_reviewer_notes
q163	pl	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Sveriges försvar	40	Vilket påstående beskriver totalförsvarsplikt i Sverige?	Which statement describes total-defence duty in Sweden?	Które stwierdzenie opisuje obowiązek obrony powszechnej (totalförsvarsplikt) w Szwecji?	a	Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet	People who live in Sweden and are aged 16 to 70 may need to help defend the country	Osoby mieszkające w Szwecji w wieku od 16 do 70 lat mogą musieć pomóc w obronie kraju	a: Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet | b: Bara yrkessoldater får hjälpa samhället vid kris | c: Alla invånare genomför automatiskt militär grundutbildning | d: Kommunerna ansvarar ensamma för Sveriges försvar	a: People who live in Sweden and are aged 16 to 70 may need to help defend the country | b: Only professional soldiers may help society during a crisis | c: All residents automatically complete basic military training | d: Municipalities alone are responsible for Sweden’s defence	a: Osoby mieszkające w Szwecji w wieku od 16 do 70 lat mogą musieć pomóc w obronie kraju | b: Tylko zawodowi żołnierze mogą pomagać społeczeństwu w czasie kryzysu | c: Wszyscy mieszkańcy automatycznie odbywają podstawowe szkolenie wojskowe | d: Za obronę Szwecji odpowiadają wyłącznie kommun	Alla som bor i Sverige och är mellan 16 och 70 år kan bli tvungna att hjälpa till att försvara landet om det behövs. Det kallas totalförsvarsplikt och hör till Sveriges totalförsvar.	Everyone who lives in Sweden and is between ages 16 and 70 may be required to help defend the country if needed. This is called total-defence duty and belongs to Sweden’s total defence.	Wszystkie osoby mieszkające w Szwecji w wieku od 16 do 70 lat mogą zostać zobowiązane do pomocy w obronie kraju, jeśli zajdzie taka potrzeba. Nazywa się to totalförsvarsplikt i należy do szwedzkiej obrony całkowitej (totalförsvar).	pending_native_review	pending_reviewer_notes
q164	pl	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Det civila försvaret	41	Vilket påstående beskriver det civila försvaret vid krig eller kris?	Which statement describes civil defence during war or crisis?	Które stwierdzenie opisuje obronę cywilną podczas wojny lub kryzysu?	a	Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera	Important activities such as school, work, and health care can continue to function	Ważne funkcje, takie jak szkoła, praca i opieka zdrowotna, mogą dalej działać	a: Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera | b: Politiska val ersätts med militära beslut | c: Bara Försvarsmakten ansvarar för samhällets motståndskraft | d: EU bestämmer varje skolas dagliga schema	a: Important activities such as school, work, and health care can continue to function | b: Political elections are replaced with military decisions | c: Only the Swedish Armed Forces are responsible for society’s resilience | d: The EU decides every school’s daily timetable	a: Ważne funkcje, takie jak szkoła, praca i opieka zdrowotna, mogą dalej działać | b: Wybory polityczne zostają zastąpione decyzjami wojskowymi | c: Za odporność społeczeństwa odpowiadają wyłącznie Siły Zbrojne (Försvarsmakten) | d: EU ustala dzienny plan zajęć każdej szkoły	Det civila försvaret innebär att fler än militären ska kunna möta hot och utmaningar. Det ska bidra till att samhällsviktiga verksamheter, till exempel skola, arbete och hälso- och sjukvård, kan fortsätta fungera vid krig eller kris.	Civil defence means that more than the military should be able to meet threats and challenges. It should help important social functions, such as school, work, and health care, continue during war or crisis.	Obrona cywilna oznacza, że nie tylko wojsko powinno być w stanie stawić czoła zagrożeniom i wyzwaniom. Ma ona pomóc, aby ważne dla społeczeństwa funkcje, na przykład szkoła, praca oraz opieka zdrowotna, mogły dalej działać podczas wojny lub kryzysu.	pending_native_review	pending_reviewer_notes
q165	pl	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Hur ofta hålls val till EU-parlamentet?	How often are elections to the European Parliament held?	Jak często odbywają się wybory do Parlamentu Europejskiego (EU-parlamentet)?	a	Vart femte år	Every five years	Co pięć lat	a: Vart femte år | b: Vart fjärde år | c: Varje år | d: Endast när Sverige byter regering	a: Every five years | b: Every four years | c: Every year | d: Only when Sweden changes government	a: Co pięć lat | b: Co cztery lata | c: Co roku | d: Tylko wtedy, gdy Szwecja zmienia rząd	Val till EU-parlamentet hålls vart femte år. Det skiljer sig från val till riksdag, regionfullmäktige och kommunfullmäktige, som hålls vart fjärde år.	Elections to the European Parliament are held every five years. That differs from elections to the Riksdag, regional councils, and municipal councils, which are held every four years.	Wybory do EU-parlamentet odbywają się co pięć lat. Różni się to od wyborów do Riksdagu, rad regionalnych (regionfullmäktige) i rad gminnych (kommunfullmäktige), które odbywają się co cztery lata.	pending_native_review	pending_reviewer_notes
q166	pl	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Vilka regler gäller för rösträtt i kommun- och regionval för personer som inte är svenska medborgare?	What rules apply to voting rights in municipal and regional elections for people who are not Swedish citizens?	Która odpowiedź opisuje prawo do głosowania w wyborach gminnych i regionalnych dla osób, które nie są obywatelami Szwecji?	a	Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp	Some may vote if they are registered as living in Sweden and meet the rules for their group	Niektórzy mogą głosować, jeśli są zameldowani (folkbokförda) w Szwecji i spełniają zasady dla swojej grupy	a: Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp | b: Ingen utan svenskt medborgarskap får rösta i kommun- eller regionval | c: Alla turister får rösta om de är i Sverige på valdagen | d: Partimedlemskap är alltid det enda kravet	a: Some may vote if they are registered as living in Sweden and meet the rules for their group | b: No one without Swedish citizenship may vote in municipal or regional elections | c: All tourists may vote if they are in Sweden on election day | d: Party membership is always the only requirement	a: Niektórzy mogą głosować, jeśli są zameldowani (folkbokförda) w Szwecji i spełniają zasady dla swojej grupy | b: Nikt bez obywatelstwa szwedzkiego nie może głosować w wyborach gminnych ani regionalnych | c: Wszyscy turyści mogą głosować, jeśli są w Szwecji w dniu wyborów | d: Członkostwo w partii jest zawsze jedynym wymogiem	För kommun- och regionval krävs inte alltid svenskt medborgarskap. Personer som inte är svenska medborgare kan ha rösträtt om de är folkbokförda i Sverige och uppfyller reglerna, till exempel tre års folkbokföring eller särskilda regler för EU- och nordiska medborgare.	Swedish citizenship is not always required for municipal and regional elections. People who are not Swedish citizens may have the right to vote if they are registered as living in Sweden and meet the rules, such as three years of registration or special rules for EU and Nordic citizens.	W wyborach gminnych i regionalnych nie zawsze wymagane jest obywatelstwo szwedzkie. Osoby, które nie są obywatelami Szwecji, mogą mieć prawo do głosowania, jeśli są zameldowane (folkbokförda) w Szwecji i spełniają zasady, na przykład trzy lata zameldowania lub szczególne zasady dla obywateli EU i krajów nordyckich.	pending_native_review	pending_reviewer_notes
q167	pl	4	Ch. 04 · Political elections and parties	Politiska val och partier	Så här går det till att rösta	14	Vad står på röstkortet som skickas hem före valet?	What is stated on the voting card sent home before an election?	Co jest podane na karcie do głosowania wysyłanej do domu przed wyborami?	a	Vilken vallokal väljaren ska gå till	Which polling station the voter should go to	Do którego lokalu wyborczego ma się udać wyborca	a: Vilken vallokal väljaren ska gå till | b: Vilket parti väljaren måste rösta på | c: Hur andra personer har röstat | d: Att förtidsröstning är förbjuden	a: Which polling station the voter should go to | b: Which party the voter must vote for | c: How other people have voted | d: That advance voting is forbidden	a: Do którego lokalu wyborczego ma się udać wyborca | b: Na którą partię wyborca musi zagłosować | c: Jak głosowały inne osoby | d: Że głosowanie wcześniejsze jest zabronione	Röstkortet visar vilken vallokal väljaren ska gå till. Det går också att rösta i förväg på särskilda platser, och i vallokalen finns valsedlar till de olika partierna.	The voting card shows which polling station the voter should go to. It is also possible to vote in advance at special places, and polling stations have ballot papers for the different parties.	Karta do głosowania pokazuje, do którego lokalu wyborczego ma się udać wyborca. Można też głosować wcześniej w wyznaczonych miejscach, a w lokalu wyborczym dostępne są karty do głosowania różnych partii.	pending_native_review	pending_reviewer_notes
q168	pl	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier	15	Vad kan den som vill påverka innehållet i partipolitiken göra?	What can someone do to influence the content of party politics?	Co może zrobić osoba, która chce wpływać na treść polityki partyjnej?	a	Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra	Become a member of a political party or start a new party together with others	Zostać członkiem partii politycznej lub założyć nową partię wspólnie z innymi	a: Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra | b: Bara rösta om personen redan sitter i riksdagen | c: Låta domstolarna skriva alla partiers program | d: Förbjuda andra partier från att ha idéer	a: Become a member of a political party or start a new party together with others | b: Only vote if the person already sits in the Riksdag | c: Let the courts write every party platform | d: Ban other parties from having ideas	a: Zostać członkiem partii politycznej lub założyć nową partię wspólnie z innymi | b: Głosować tylko wtedy, gdy osoba już zasiada w Riksdagu | c: Pozwolić sądom pisać programy wszystkich partii | d: Zakazać innym partiom posiadania idei	Den som vill påverka partipolitik kan bli medlem i ett politiskt parti. Det går också att starta ett nytt parti tillsammans med andra; partiernas idéer och förslag ger väljare olika alternativ.	Someone who wants to influence party politics can become a member of a political party. It is also possible to start a new party together with others; parties’ ideas and proposals give voters different alternatives.	Osoba, która chce wpływać na politykę partyjną, może zostać członkiem partii politycznej. Można też wspólnie z innymi założyć nową partię; idee i propozycje partii dają wyborcom różne możliwości wyboru.	pending_native_review	pending_reviewer_notes
q169	pl	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier i riksdagen	15	Vilket påstående om särskilda partier i kommun- och regionval är korrekt?	Which statement about special parties in municipal and regional elections is correct?	Które stwierdzenie o lokalnych partiach w wyborach gminnych i regionalnych jest prawidłowe?	a	De kan ha politik bara för den egna kommunen eller regionen	They can have policies only for their own municipality or region	Mogą prowadzić politykę tylko dla własnej gminy lub własnego regionu	a: De kan ha politik bara för den egna kommunen eller regionen | b: De måste alltid vara partier i riksdagen | c: De får inte delta i valrörelser | d: De ersätter valet till riksdagen	a: They can have policies only for their own municipality or region | b: They must always be parties in the Riksdag | c: They may not take part in election campaigns | d: They replace the Riksdag election	a: Mogą prowadzić politykę tylko dla własnej gminy lub własnego regionu | b: Muszą zawsze być partiami zasiadającymi w Riksdagu | c: Nie wolno im uczestniczyć w kampaniach wyborczych | d: Zastępują wybory do Riksdagu	I kommun- och regionval kan det finnas särskilda partier som har politik för just sin kommun eller region, inte på riksnivå. Inför valen försöker partier övertyga väljare genom debatter, möten, politisk reklam och kampanjer.	Municipal and regional elections can include special parties with policies for their own municipality or region, not for the national level. Before elections, parties try to persuade voters through debates, meetings, political advertising, and campaigns.	W wyborach gminnych i regionalnych mogą istnieć lokalne partie, które prowadzą politykę tylko dla swojej gminy lub swojego regionu, a nie na poziomie krajowym. Przed wyborami partie starają się przekonać wyborców za pomocą debat, spotkań, reklamy politycznej i kampanii.	pending_native_review	pending_reviewer_notes
q170	pl	5	Ch. 05 · Law and justice	Lag och rätt	Tryckfrihetsförordningen	16	Vad skyddar tryckfrihetsförordningen?	What does the Freedom of the Press Act protect?	Co chroni ustawa o wolności druku (Tryckfrihetsförordningen)?	a	Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter	Free expression in printed form and the right to publish books, newspapers, and magazines	Wolność wypowiedzi w formie drukowanej oraz prawo wydawania książek, gazet i czasopism	a: Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter | b: Rätten för staten att förhandsgranska alla privata brev | c: Kommunernas ansvar för skola och omsorg | d: Reglerna för vem som blir kung eller drottning	a: Free expression in printed form and the right to publish books, newspapers, and magazines | b: The right of the state to preview all private letters | c: Municipal responsibility for schools and care services | d: The rules for who becomes king or queen	a: Wolność wypowiedzi w formie drukowanej oraz prawo wydawania książek, gazet i czasopism | b: Prawo państwa do wcześniejszego sprawdzania wszystkich prywatnych listów | c: Odpowiedzialność gmin za szkoły i usługi opiekuńcze | d: Zasady określające, kto zostaje królem lub królową	Tryckfrihetsförordningen är en av Sveriges grundlagar. Den skyddar det fria ordet i tryckt form och ger alla rätt att fritt ge ut böcker, tidningar och tidskrifter.	The Freedom of the Press Act is one of Sweden’s constitutional laws. It protects free expression in printed form and gives everyone the right to freely publish books, newspapers, and magazines.	Tryckfrihetsförordningen jest jedną z ustaw konstytucyjnych Szwecji. Chroni wolność wypowiedzi w formie drukowanej i daje każdemu prawo do swobodnego wydawania książek, gazet i czasopism.	pending_native_review	pending_reviewer_notes
