id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q151	zh-Hans	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Vad kännetecknar medier som finansieras med reklam?	What characterizes media financed by advertising?	由广告资助的媒体有什么特征？	a	De drivs ofta av privata företag och får inkomster genom reklam	They are often run by private companies and earn income from advertising	它们通常由私人公司经营，并通过广告取得收入	a: De drivs ofta av privata företag och får inkomster genom reklam | b: De får aldrig sälja reklamplats | c: De ersätter public service-företagens uppdrag | d: De består bara av statliga myndigheter	a: They are often run by private companies and earn income from advertising | b: They may never sell advertising space | c: They replace the mission of public-service companies | d: They consist only of government agencies	a: 它们通常由私人公司经营，并通过广告取得收入 | b: 它们永远不得出售广告位置 | c: 它们取代公共服务公司的任务 | d: 它们只由政府机关组成	Reklamfinansierade medier drivs ofta av privata företag och kan få inkomster genom att sälja plats för reklam. Det skiljer dem från public service, som inte ska tjäna pengar på reklam och har ett särskilt uppdrag.	Advertising-funded media are often run by private companies and can earn income by selling advertising space. That differs from public service, which should not make money from advertising and has a special mission.	广告资助的媒体通常由私人公司经营，并可通过出售广告位置取得收入。这使它们不同于公共服务媒体；公共服务不应靠广告赚钱，并有特定任务。	pending_native_review	pending_reviewer_notes
q152	zh-Hans	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Hur publiceras många tidningar i dag?	How are many newspapers published today?	今天许多报纸如何出版？	a	De finns också på internet och uppdateras med nyheter flera gånger per dag	They are also available online and updated with news several times per day	它们也在网上，并且每天多次更新新闻	a: De finns också på internet och uppdateras med nyheter flera gånger per dag | b: De får bara säljas som ett exemplar per år | c: De får bara spridas inom ett enda bostadshus | d: De får inte skriva om lokala eller nationella nyheter	a: They are also available online and updated with news several times per day | b: They may be sold only as one copy per year | c: They may be distributed only within one residential building | d: They may not write about local or national news	a: 它们也在网上，并且每天多次更新新闻 | b: 它们一年只能出售一份 | c: 它们只能在同一栋住宅内散发 | d: 它们不得报道地方或全国新闻	Många dagstidningar och kvällstidningar finns både som lokala eller rikstäckande medier och på internet. I dag finns de flesta tidningar också online och uppdateras med nyheter flera gånger per dag.	Many daily and evening newspapers exist as local or nationwide media and on the internet. Today, most newspapers are also online and are updated with news several times per day.	许多日报和晚报既是地方或全国媒体，也在网上发布。今天大多数报纸也在线上，并且每天多次更新新闻。	pending_native_review	pending_reviewer_notes
q153	zh-Hans	6	Ch. 06 · The role of the media	Mediernas roll	Webb och sociala medier	21	Vad är viktigt att komma ihåg om webben och sociala medier?	What is important to remember about the web and social media?	关于网络和社交媒体，重要的是记住什么？	a	Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier	Anyone can create content there, and it is not always checked the same way as in other media	任何人都可以在那里创建内容，而且不一定像其他媒体一样受到检查	a: Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier | b: Bara ansvariga utgivare får skriva inlägg där | c: Allt innehåll godkänns först av staten | d: Innehållet är alltid mer pålitligt än nyheter i tidningar	a: Anyone can create content there, and it is not always checked the same way as in other media | b: Only responsible publishers may write posts there | c: All content is first approved by the state | d: The content is always more reliable than news in newspapers	a: 任何人都可以在那里创建内容，而且不一定像其他媒体一样受到检查 | b: 只有责任出版人可以在那里发文 | c: 所有内容都先由国家批准 | d: 内容永远比报纸新闻更可靠	På webben och i sociala medier kan vem som helst skapa innehåll. Därför kontrolleras det som sprids där inte alltid på samma sätt som innehåll i andra medier, vilket gör egen granskning viktig.	On the web and in social media, anyone can create content. For that reason, what is spread there is not always checked in the same way as content in other media, which makes personal scrutiny important.	在网络和社交媒体中，任何人都可以创建内容。因此，在那里传播的内容不一定像其他媒体内容一样受到检查，这使得自己审查信息很重要。	pending_native_review	pending_reviewer_notes
q154	zh-Hans	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Varför behövs källkritik när man använder medier?	Why is source criticism needed when using media?	使用媒体时，为什么需要来源批判？	a	Falska uppgifter kan spridas snabbt och påverka människors åsikter	False information can spread quickly and affect people's opinions	虚假信息可能迅速传播，并影响人们的看法	a: Falska uppgifter kan spridas snabbt och påverka människors åsikter | b: Allt som publiceras är alltid korrekt | c: Källkritik betyder att man aldrig ska läsa nyheter | d: Bara tryckta böcker behöver kontrolleras	a: False information can spread quickly and affect people's opinions | b: Everything that is published is always correct | c: Source criticism means never reading news | d: Only printed books need to be checked	a: 虚假信息可能迅速传播，并影响人们的看法 | b: 所有发布的内容永远都是正确的 | c: 来源批判表示永远不该阅读新闻 | d: 只有印刷书籍需要检查	Information kan komma från många slags källor, men allt som publiceras är inte alltid korrekt. Falska uppgifter kan spridas snabbt och påverka människors åsikter, så man behöver ifrågasätta och kontrollera det man läser, ser eller hör.	Information can come from many kinds of sources, but not everything that is published is always correct. False information can spread quickly and affect people’s opinions, so one needs to question and check what one reads, sees, or hears.	信息可能来自许多不同来源，但发布的内容不一定永远正确。虚假信息可能迅速传播并影响人们的看法，因此需要质疑并检查自己读到、看到或听到的内容。	pending_native_review	pending_reviewer_notes
q155	zh-Hans	9	Ch. 09 · The welfare society	Välfärdssamhället	Stat, regioner och kommuner har olika ansvar	30	Hur kan en välfärdstjänst vara privat och ändå skattefinansierad?	How can a welfare service be provided by a private company but still be funded by tax revenue?	福利服务如何可以由私人提供但仍由税收资助？	a	Ett privat företag kan utföra tjänsten medan skattepengar betalar den	A private company can provide the service while tax revenue funds it	私人公司可以执行服务，而税金支付费用	a: Ett privat företag kan utföra tjänsten medan skattepengar betalar den | b: Tjänsten måste alltid betalas helt med privata lån | c: Privata utförare tar över statens, regionernas och kommunernas ansvar | d: Skattepengar får bara användas om tjänsten drivs av staten	a: A private company can provide the service while tax revenue funds it | b: The service must always be paid for entirely with private loans | c: Private providers take over the responsibilities of the state, regions, and municipalities | d: Tax revenue may be used only if the service is run by the state	a: 私人公司可以执行服务，而税金支付费用 | b: 服务必须永远完全由私人贷款支付 | c: 私人执行者接管国家、区域和市镇的责任 | d: 只有服务由国家经营时，税金才可使用	En välfärdstjänst kan utföras av ett privat företag och ändå finansieras med skattemedel. Ansvaret och finansieringen kan alltså vara offentlig även när själva utföraren är privat.	A welfare service can be provided by a private company and still be financed with tax revenue. The responsibility and funding can therefore be public even when the provider itself is private.	福利服务可以由私人公司执行，同时仍以税收资助。因此，即使实际提供者是私人，责任和资金仍可以是公共的。	pending_native_review	pending_reviewer_notes
q156	zh-Hans	9	Ch. 09 · The welfare society	Välfärdssamhället	Statligt finansierad välfärd	30	Vilka statliga trygghetssystem kan ge ekonomiskt stöd vid sjukdom, föräldraskap eller arbetslöshet?	Which state-funded social insurance systems can provide financial support during illness, parenthood, or unemployment?	哪些国家资助的保障制度可在生病、育儿或失业时提供经济支持？	a	Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring	Sickness insurance, parental insurance, and unemployment insurance	疾病保险、父母保险和失业保险	a: Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring | b: Vårdcentraler, sjukhus och regional kollektivtrafik | c: Förskolor, fritidshem och kommunal vuxenutbildning | d: Privata kreditkort, billån och bostadslån	a: Sickness insurance, parental insurance, and unemployment insurance | b: Health centres, hospitals, and regional public transport | c: Preschools, after-school centres, and municipal adult education | d: Private credit cards, car loans, and mortgages	a: 疾病保险、父母保险和失业保险 | b: 保健中心、医院和区域公共交通 | c: 学前班、课后中心和市镇成人教育 | d: 私人信用卡、汽车贷款和住房贷款	Staten finansierar trygghetssystem som sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring. De hör till välfärden eftersom de kan ge ekonomiskt stöd när människor blir sjuka, får barn eller saknar arbete.	The state funds social insurance systems such as sickness insurance, parental insurance, and unemployment insurance. They are part of the welfare system because they can provide financial support when people are ill, have children, or are unemployed.	国家资助疾病保险、父母保险和失业保险等保障制度。它们属于福利制度，因为在人们生病、生育或没有工作时可提供经济支持。	pending_native_review	pending_reviewer_notes
q157	zh-Hans	9	Ch. 09 · The welfare society	Välfärdssamhället	Olika slags sjukvård	31	Vad ingår i primärvården?	What is included in primary care?	基层医疗包括什么？	a	Vårdcentraler, barnavårdscentraler och mödravårdscentraler	Health centres, child health centres, and maternity clinics	保健中心、儿童保健中心和孕产妇保健中心	a: Vårdcentraler, barnavårdscentraler och mödravårdscentraler | b: Domstolar, åklagare och kriminalvård | c: Pensioner, barnbidrag och studiestöd | d: Dagstidningar, public service och sociala medier	a: Health centres, child health centres, and maternity clinics | b: Courts, prosecutors, and prison and probation services | c: Pensions, child allowance, and study support | d: Daily newspapers, public service broadcasting, and social media	a: 保健中心、儿童保健中心和孕产妇保健中心 | b: 法院、检察官和矫正机构 | c: 养老金、儿童津贴和学习补助 | d: 日报、公共服务媒体和社交媒体	Primärvården är den del av sjukvården som många möter först. Vårdcentraler, barnavårdscentraler och mödravårdscentraler hör dit, medan sjukhusvård och psykiatrisk vård är andra slags sjukvård.	Primary care is the part of health care that many people encounter first. Health centres, child health centres, and maternity clinics belong to it, while hospital care and psychiatric care are other kinds of health care.	基层医疗是许多人首先接触到的医疗部分。保健中心、儿童保健中心和孕产妇保健中心属于基层医疗，而医院护理和精神科护理是其他类型的医疗。	pending_native_review	pending_reviewer_notes
q158	zh-Hans	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilket ansvar har kommunen för barns vardag och utbildning?	What responsibility does the municipality have for children’s everyday life and education?	市镇对儿童的日常生活和教育有什么责任？	a	Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor	To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools	安排学前班、课后中心、义务学校和高中	a: Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor | b: Att betala sjukförsäkring och statliga pensioner | c: Att driva regionernas sjukhus och vårdcentraler | d: Att bestämma domstolarnas straff i brottmål	a: To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools | b: To pay sickness insurance and state pensions | c: To run regional hospitals and health centres | d: To decide court sentences in criminal cases	a: 安排学前班、课后中心、义务学校和高中 | b: 支付疾病保险和国家养老金 | c: 经营区域的医院和保健中心 | d: 决定法院在刑事案件中的刑罚	Kommuner ansvarar för att det finns skolor och utbildning. Det omfattar förskolor, fritidshem, grundskolor för barn mellan 6 och 16 år, gymnasieskolor och kommunal vuxenutbildning.	Municipalities are responsible for making schools and education available. This includes preschools, after-school centres, compulsory schools for children aged 6 to 16, upper-secondary schools, and municipal adult education.	市镇负责确保学校和教育存在。这包括学前班、课后中心、6 到 16 岁儿童的义务学校、高中以及市镇成人教育。	pending_native_review	pending_reviewer_notes
q159	zh-Hans	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilken hjälp kan äldre personer få av kommunen för att klara vardagen?	What help can older people receive from the municipality to manage everyday life?	老年人可从市镇获得什么帮助以应付日常生活？	a	Vård och service hemma eller boende som är anpassat för äldre personer	Care and services at home or housing adapted for older people	在家中的照护和服务，或适合老年人的住房	a: Vård och service hemma eller boende som är anpassat för äldre personer | b: Automatiskt studiestöd och plats på universitet | c: Beslut om vilka nyheter medier får publicera | d: Privata lån som ersätter all kommunal hjälp	a: Care and services at home or housing adapted for older people | b: Automatic study support and a university place | c: Decisions about which news media may publish | d: Private loans that replace all municipal help	a: 在家中的照护和服务，或适合老年人的住房 | b: 自动学习补助和大学名额 | c: 决定媒体可以发布哪些新闻 | d: 取代所有市镇帮助的私人贷款	Äldre personer kan behöva hjälp med praktiska saker i vardagen och med personlig hygien. Kommunen kan ge vård och service hemma, eller erbjuda ett boende som är anpassat för äldre personer om det behövs.	Older people may need help with practical everyday tasks and personal hygiene. The municipality can provide care and services at home, or offer housing adapted for older people if needed.	老年人可能需要日常实际事务和个人卫生方面的帮助。市镇可以在家中提供照护和服务，或在需要时提供适合老年人的住房。	pending_native_review	pending_reviewer_notes
q160	zh-Hans	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Förenta nationerna	39	Vilket påstående beskriver ett syfte med Förenta nationerna (FN)?	Which statement describes one purpose of the United Nations (UN)?	哪项说法描述了 FN（联合国）的一个宗旨？	a	FN arbetar för fred och säkerhet i världen	The UN works for peace and security in the world	FN 致力于维护世界的和平与安全	a: FN arbetar för fred och säkerhet i världen | b: FN bestämmer svenska kommuners budgetar | c: FN ersätter Sveriges domstolar | d: FN väljer Sveriges riksdag vart fjärde år	a: The UN works for peace and security in the world | b: The UN decides the budgets of Swedish municipalities | c: The UN replaces Sweden’s courts | d: The UN elects Sweden’s Riksdag every four years	a: FN 致力于维护世界的和平与安全 | b: FN 决定瑞典各 kommun（市镇）的预算 | c: FN 取代瑞典的各级法院 | d: FN 每四年选出瑞典的 Riksdag（议会）	Sverige är medlem i FN. FN arbetar bland annat för fred och säkerhet, för att lösa konflikter och stoppa krig samt för mänskliga rättigheter och friheter.	Sweden is a member of the UN. The UN works, among other things, for peace and security, to resolve conflicts and stop wars, and for human rights and freedoms.	瑞典是 FN（联合国）的成员国。FN 的工作包括维护和平与安全、化解冲突并制止战争，以及促进人权与自由。	pending_native_review	pending_reviewer_notes
q161	zh-Hans	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	EU och Europarådet	39	Vilket påstående beskriver EU-samarbetet?	Which statement describes EU cooperation?	哪项说法描述了 EU（欧盟）合作？	a	EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna	EU countries make joint decisions and create laws that apply in member countries	EU 各成员国共同作出决定，并制定适用于各成员国的法律	a: EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna | b: Varje EU-land slutar ha egna kommuner | c: Europarådet bestämmer alla EU-länders valresultat | d: FN ersätter EU-ländernas regeringar	a: EU countries make joint decisions and create laws that apply in member countries | b: Each EU country stops having its own municipalities | c: The Council of Europe decides every EU country’s election results | d: The UN replaces the governments of EU countries	a: EU 各成员国共同作出决定，并制定适用于各成员国的法律 | b: 每个 EU 国家都不再设有自己的 kommun（市镇） | c: Europarådet（欧洲委员会）决定所有 EU 国家的选举结果 | d: FN（联合国）取代各 EU 国家的政府	EU-länderna samarbetar inom flera områden, till exempel jordbruk, ekonomi, miljö, handel och migration. De fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna.	EU countries cooperate in several areas, such as agriculture, the economy, the environment, trade, and migration. They make joint decisions and create laws that apply in member countries.	EU（欧盟）各成员国在多个领域开展合作，例如农业、经济、环境、贸易和移民。它们共同作出决定，并制定适用于各成员国的法律。	pending_native_review	pending_reviewer_notes
q162	zh-Hans	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Den långa fredens historia	40	Hur agerade Sverige under kalla kriget i förhållande till Nato?	How did Sweden act toward NATO during the Cold War?	在冷战期间，瑞典对 Nato（北约）采取了怎样的立场？	a	Sverige fortsatte att vara neutralt och stod utanför Nato	Sweden continued to be neutral and stayed outside NATO	瑞典继续保持中立，置身于 Nato 之外	a: Sverige fortsatte att vara neutralt och stod utanför Nato | b: Sverige lämnade EU för att gå med i Nato | c: Sverige styrde både Danmark och Norge genom Nato | d: Sverige avskaffade sitt militära försvar	a: Sweden continued to be neutral and stayed outside NATO | b: Sweden left the EU to join NATO | c: Sweden governed both Denmark and Norway through NATO | d: Sweden abolished its military defence	a: 瑞典继续保持中立，置身于 Nato 之外 | b: 瑞典退出 EU（欧盟）以加入 Nato | c: 瑞典通过 Nato 统治了丹麦和挪威 | d: 瑞典废除了自己的军事防卫	Efter andra världskriget delades Europa av kalla kriget. Danmark och Norge gick med i Nato, medan Sverige fortsatte att vara neutralt och valde att stå utanför Nato.	After the Second World War, Europe was divided by the Cold War. Denmark and Norway joined NATO, while Sweden continued to be neutral and chose to stay outside NATO.	第二次世界大战后，欧洲因冷战而分裂。丹麦和挪威加入了 Nato（北约），而瑞典继续保持中立，选择置身于 Nato 之外。	pending_native_review	pending_reviewer_notes
q163	zh-Hans	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Sveriges försvar	40	Vilket påstående beskriver totalförsvarsplikt i Sverige?	Which statement describes total-defence duty in Sweden?	哪项说法描述了瑞典的全民防卫义务（totalförsvarsplikt）？	a	Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet	People who live in Sweden and are aged 16 to 70 may need to help defend the country	居住在瑞典、年龄为 16 至 70 岁的人，可能需要协助保卫国家	a: Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet | b: Bara yrkessoldater får hjälpa samhället vid kris | c: Alla invånare genomför automatiskt militär grundutbildning | d: Kommunerna ansvarar ensamma för Sveriges försvar	a: People who live in Sweden and are aged 16 to 70 may need to help defend the country | b: Only professional soldiers may help society during a crisis | c: All residents automatically complete basic military training | d: Municipalities alone are responsible for Sweden’s defence	a: 居住在瑞典、年龄为 16 至 70 岁的人，可能需要协助保卫国家 | b: 危机时只有职业军人才能协助社会 | c: 所有居民都自动完成基础军事训练 | d: 各 kommun（市镇）单独负责瑞典的防卫	Alla som bor i Sverige och är mellan 16 och 70 år kan bli tvungna att hjälpa till att försvara landet om det behövs. Det kallas totalförsvarsplikt och hör till Sveriges totalförsvar.	Everyone who lives in Sweden and is between ages 16 and 70 may be required to help defend the country if needed. This is called total-defence duty and belongs to Sweden’s total defence.	所有居住在瑞典、年龄在 16 至 70 岁之间的人，在必要时可能会被要求协助保卫国家。这被称为全民防卫义务（totalförsvarsplikt），属于瑞典全民防卫（totalförsvar）的一部分。	pending_native_review	pending_reviewer_notes
q164	zh-Hans	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Det civila försvaret	41	Vilket påstående beskriver det civila försvaret vid krig eller kris?	Which statement describes civil defence during war or crisis?	哪项说法描述了战争或危机时的民事防卫（civilt försvar）？	a	Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera	Important activities such as school, work, and health care can continue to function	学校、工作、医疗卫生等重要活动能够继续运转	a: Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera | b: Politiska val ersätts med militära beslut | c: Bara Försvarsmakten ansvarar för samhällets motståndskraft | d: EU bestämmer varje skolas dagliga schema	a: Important activities such as school, work, and health care can continue to function | b: Political elections are replaced with military decisions | c: Only the Swedish Armed Forces are responsible for society’s resilience | d: The EU decides every school’s daily timetable	a: 学校、工作、医疗卫生等重要活动能够继续运转 | b: 政治选举被军事决定所取代 | c: 只有 Försvarsmakten（瑞典武装部队）负责社会的抗御能力 | d: EU（欧盟）决定每所学校的每日课表	Det civila försvaret innebär att fler än militären ska kunna möta hot och utmaningar. Det ska bidra till att samhällsviktiga verksamheter, till exempel skola, arbete och hälso- och sjukvård, kan fortsätta fungera vid krig eller kris.	Civil defence means that more than the military should be able to meet threats and challenges. It should help important social functions, such as school, work, and health care, continue during war or crisis.	民事防卫意味着除军队之外，更多力量也应能够应对威胁和挑战。它应有助于让学校、工作、医疗卫生等社会重要职能在战争或危机时仍能继续运转。	pending_native_review	pending_reviewer_notes
q165	zh-Hans	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Hur ofta hålls val till EU-parlamentet?	How often are elections to the European Parliament held?	EU（欧盟）议会的选举多久举行一次？	a	Vart femte år	Every five years	每五年一次	a: Vart femte år | b: Vart fjärde år | c: Varje år | d: Endast när Sverige byter regering	a: Every five years | b: Every four years | c: Every year | d: Only when Sweden changes government	a: 每五年一次 | b: 每四年一次 | c: 每年一次 | d: 只在瑞典更换政府时举行	Val till EU-parlamentet hålls vart femte år. Det skiljer sig från val till riksdag, regionfullmäktige och kommunfullmäktige, som hålls vart fjärde år.	Elections to the European Parliament are held every five years. That differs from elections to the Riksdag, regional councils, and municipal councils, which are held every four years.	EU 议会的选举每五年举行一次。这与 Riksdag（议会）、region（大区）议会和 kommun（市镇）议会的选举不同，后者每四年举行一次。	pending_native_review	pending_reviewer_notes
q166	zh-Hans	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Vilka regler gäller för rösträtt i kommun- och regionval för personer som inte är svenska medborgare?	What rules apply to voting rights in municipal and regional elections for people who are not Swedish citizens?	对于非瑞典公民，哪项说法描述了他们在市镇和大区选举中的投票权？	a	Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp	Some may vote if they are registered as living in Sweden and meet the rules for their group	部分人如果在瑞典登记户籍，并符合其所属群体的规定，就可以投票	a: Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp | b: Ingen utan svenskt medborgarskap får rösta i kommun- eller regionval | c: Alla turister får rösta om de är i Sverige på valdagen | d: Partimedlemskap är alltid det enda kravet	a: Some may vote if they are registered as living in Sweden and meet the rules for their group | b: No one without Swedish citizenship may vote in municipal or regional elections | c: All tourists may vote if they are in Sweden on election day | d: Party membership is always the only requirement	a: 部分人如果在瑞典登记户籍，并符合其所属群体的规定，就可以投票 | b: 没有瑞典公民身份的人一律不得在市镇或大区选举中投票 | c: 所有游客只要在选举日身处瑞典就可以投票 | d: 政党党籍始终是唯一的要求	För kommun- och regionval krävs inte alltid svenskt medborgarskap. Personer som inte är svenska medborgare kan ha rösträtt om de är folkbokförda i Sverige och uppfyller reglerna, till exempel tre års folkbokföring eller särskilda regler för EU- och nordiska medborgare.	Swedish citizenship is not always required for municipal and regional elections. People who are not Swedish citizens may have the right to vote if they are registered as living in Sweden and meet the rules, such as three years of registration or special rules for EU and Nordic citizens.	市镇和大区选举并不总是要求具有瑞典公民身份。非瑞典公民如果在瑞典登记户籍（folkbokförd）并符合相关规定，就可能拥有投票权，例如登记户籍满三年，或适用于 EU 公民和北欧公民的特殊规定。	pending_native_review	pending_reviewer_notes
q167	zh-Hans	4	Ch. 04 · Political elections and parties	Politiska val och partier	Så här går det till att rösta	14	Vad står på röstkortet som skickas hem före valet?	What is stated on the voting card sent home before an election?	选举前寄到家中的投票卡（röstkort）上写着什么？	a	Vilken vallokal väljaren ska gå till	Which polling station the voter should go to	选民应前往哪个投票站	a: Vilken vallokal väljaren ska gå till | b: Vilket parti väljaren måste rösta på | c: Hur andra personer har röstat | d: Att förtidsröstning är förbjuden	a: Which polling station the voter should go to | b: Which party the voter must vote for | c: How other people have voted | d: That advance voting is forbidden	a: 选民应前往哪个投票站 | b: 选民必须投票给哪个政党 | c: 其他人是怎么投票的 | d: 提前投票是被禁止的	Röstkortet visar vilken vallokal väljaren ska gå till. Det går också att rösta i förväg på särskilda platser, och i vallokalen finns valsedlar till de olika partierna.	The voting card shows which polling station the voter should go to. It is also possible to vote in advance at special places, and polling stations have ballot papers for the different parties.	投票卡显示选民应前往哪个投票站。也可以在特定地点提前投票，投票站内备有各政党的选票。	pending_native_review	pending_reviewer_notes
q168	zh-Hans	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier	15	Vad kan den som vill påverka innehållet i partipolitiken göra?	What can someone do to influence the content of party politics?	想要影响政党政治内容的人可以做什么？	a	Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra	Become a member of a political party or start a new party together with others	加入一个政党，或与他人一起创建一个新政党	a: Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra | b: Bara rösta om personen redan sitter i riksdagen | c: Låta domstolarna skriva alla partiers program | d: Förbjuda andra partier från att ha idéer	a: Become a member of a political party or start a new party together with others | b: Only vote if the person already sits in the Riksdag | c: Let the courts write every party platform | d: Ban other parties from having ideas	a: 加入一个政党，或与他人一起创建一个新政党 | b: 只有当此人已经是 Riksdag（议会）议员时才能投票 | c: 让法院来撰写所有政党的纲领 | d: 禁止其他政党拥有自己的理念	Den som vill påverka partipolitik kan bli medlem i ett politiskt parti. Det går också att starta ett nytt parti tillsammans med andra; partiernas idéer och förslag ger väljare olika alternativ.	Someone who wants to influence party politics can become a member of a political party. It is also possible to start a new party together with others; parties’ ideas and proposals give voters different alternatives.	想要影响政党政治的人可以加入一个政党。也可以与他人一起创建一个新政党；各政党的理念和主张为选民提供了不同的选择。	pending_native_review	pending_reviewer_notes
q169	zh-Hans	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier i riksdagen	15	Vilket påstående om särskilda partier i kommun- och regionval är korrekt?	Which statement about special parties in municipal and regional elections is correct?	关于市镇和大区选举中的特殊政党，哪项说法是正确的？	a	De kan ha politik bara för den egna kommunen eller regionen	They can have policies only for their own municipality or region	它们可以只针对本市镇或本大区制定政策	a: De kan ha politik bara för den egna kommunen eller regionen | b: De måste alltid vara partier i riksdagen | c: De får inte delta i valrörelser | d: De ersätter valet till riksdagen	a: They can have policies only for their own municipality or region | b: They must always be parties in the Riksdag | c: They may not take part in election campaigns | d: They replace the Riksdag election	a: 它们可以只针对本市镇或本大区制定政策 | b: 它们必须始终是 Riksdag（议会）中的政党 | c: 它们不得参与竞选活动 | d: 它们取代了 Riksdag 的选举	I kommun- och regionval kan det finnas särskilda partier som har politik för just sin kommun eller region, inte på riksnivå. Inför valen försöker partier övertyga väljare genom debatter, möten, politisk reklam och kampanjer.	Municipal and regional elections can include special parties with policies for their own municipality or region, not for the national level. Before elections, parties try to persuade voters through debates, meetings, political advertising, and campaigns.	在市镇和大区选举中，可能存在只针对本市镇或本大区制定政策、而不在全国层面活动的特殊政党。选举前，各政党通过辩论、集会、政治广告和竞选活动来争取选民。	pending_native_review	pending_reviewer_notes
q170	zh-Hans	5	Ch. 05 · Law and justice	Lag och rätt	Tryckfrihetsförordningen	16	Vad skyddar tryckfrihetsförordningen?	What does the Freedom of the Press Act protect?	《出版自由法》（Tryckfrihetsförordningen）保护什么？	a	Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter	Free expression in printed form and the right to publish books, newspapers, and magazines	印刷形式的表达自由，以及出版书籍、报纸和杂志的权利	a: Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter | b: Rätten för staten att förhandsgranska alla privata brev | c: Kommunernas ansvar för skola och omsorg | d: Reglerna för vem som blir kung eller drottning	a: Free expression in printed form and the right to publish books, newspapers, and magazines | b: The right of the state to preview all private letters | c: Municipal responsibility for schools and care services | d: The rules for who becomes king or queen	a: 印刷形式的表达自由，以及出版书籍、报纸和杂志的权利 | b: 国家预先审查所有私人信件的权利 | c: 市镇对学校和照护服务的责任 | d: 谁成为国王或女王的规则	Tryckfrihetsförordningen är en av Sveriges grundlagar. Den skyddar det fria ordet i tryckt form och ger alla rätt att fritt ge ut böcker, tidningar och tidskrifter.	The Freedom of the Press Act is one of Sweden’s constitutional laws. It protects free expression in printed form and gives everyone the right to freely publish books, newspapers, and magazines.	Tryckfrihetsförordningen 是瑞典的基本法之一。它保护印刷形式的表达自由，并赋予所有人自由出版书籍、报纸和杂志的权利。	pending_native_review	pending_reviewer_notes
