id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q148	fa	2	Ch. 02 · Sweden's democratic system	Sveriges demokratiska system	Hot mot demokratin	11	Varför kan falsk information och hat vara ett hot mot demokratin?	Why can false information and hate be a threat to democracy?	چرا اطلاعات نادرست و نفرت می‌تواند تهدیدی برای دموکراسی باشد؟	a	Det kan skapa konflikter och skrämma människor från demokratisk debatt	It can create conflicts and scare people away from democratic debate	می‌تواند درگیری ایجاد کند و مردم را از بحث دموکراتیک بترساند	a: Det kan skapa konflikter och skrämma människor från demokratisk debatt | b: Det gör att alla automatiskt får mer kunskap | c: Det ersätter behovet av fria medier | d: Det gör valhemligheten onödig	a: It can create conflicts and scare people away from democratic debate | b: It automatically gives everyone more knowledge | c: It replaces the need for free media | d: It makes secret voting unnecessary	a: می‌تواند درگیری ایجاد کند و مردم را از بحث دموکراتیک بترساند | b: به طور خودکار به همه دانش بیشتری می‌دهد | c: جای نیاز به رسانه‌های آزاد را می‌گیرد | d: رأی‌گیری محرمانه را غیرضروری می‌کند	Falsk information och hat kan spridas för att skapa konflikter i samhället. När politiker, journalister eller andra som deltar i samhällsdebatten hotas kan de bli skrämda från att delta, vilket skadar demokratin.	False information and hate can be spread to create conflicts in society. When politicians, journalists, or others who take part in public debate are threatened, they may be scared away from participating, which harms democracy.	اطلاعات نادرست و نفرت می‌تواند برای ایجاد درگیری در جامعه پخش شود. وقتی سیاستمداران، روزنامه‌نگاران یا دیگر کسانی که در بحث عمومی شرکت می‌کنند تهدید شوند، ممکن است از مشارکت بترسند و این به دموکراسی آسیب می‌زند.	pending_native_review	pending_reviewer_notes
q149	fa	2	Ch. 02 · Sweden's democratic system	Sveriges demokratiska system	Segregation och integration	11	Vilket påstående beskriver integration i ett demokratiskt samhälle?	Which statement describes integration in a democratic society?	کدام عبارت همگرایی را در یک جامعه دموکراتیک توصیف می‌کند؟	a	Att människor med olika bakgrund och ekonomiska villkor lever närmare varandra och känner sig delaktiga	People with different backgrounds and economic situations living closer to one another and feeling included	افراد با پیشینه‌ها و شرایط اقتصادی متفاوت نزدیک‌تر به هم زندگی کنند و احساس مشارکت داشته باشند	a: Att människor med olika bakgrund och ekonomiska villkor lever närmare varandra och känner sig delaktiga | b: Att människor lever helt åtskilda efter inkomst eller etnisk bakgrund | c: Att samhällsservice bara finns i vissa områden | d: Att politiskt engagemang alltid minskar	a: People with different backgrounds and economic situations living closer to one another and feeling included | b: People living completely separated by income or ethnic background | c: Public services being available only in some areas | d: Political engagement always decreasing	a: افراد با پیشینه‌ها و شرایط اقتصادی متفاوت نزدیک‌تر به هم زندگی کنند و احساس مشارکت داشته باشند | b: مردم کاملاً بر اساس درآمد یا پیشینه قومی جدا از هم زندگی کنند | c: خدمات عمومی فقط در بعضی مناطق وجود داشته باشد | d: مشارکت سیاسی همیشه کاهش یابد	Integration betyder att människor med olika bakgrund och ekonomiska villkor lever närmare varandra och känner sig delaktiga i samhället. Det är motsatsen till segregation, där människor lever åtskilda och kan få olika tillgång till service, kultur och trygghet.	Integration means people with different backgrounds and economic situations live closer to one another and feel included in society. It is the opposite of segregation, where people live separately and may have unequal access to services, culture, and safety.	همگرایی یعنی افراد با پیشینه‌ها و شرایط اقتصادی متفاوت نزدیک‌تر به هم زندگی کنند و احساس کنند در جامعه سهیم‌اند. این نقطه مقابل جداسازی است، جایی که مردم جدا از هم زندگی می‌کنند و ممکن است دسترسی نابرابر به خدمات، فرهنگ و امنیت داشته باشند.	pending_native_review	pending_reviewer_notes
q150	fa	6	Ch. 06 · The role of the media	Mediernas roll	Olika slags medier	21	Hur kan kommersiella radio- och tv-kanaler få inkomster?	How can commercial radio and TV channels earn income?	کانال‌های تجاری رادیو و تلویزیون چگونه می‌توانند درآمد کسب کنند؟	a	De säljer reklamplats eller tar betalt för en särskild kanal	They sell advertising space or charge for a specific channel	فضای تبلیغاتی می‌فروشند یا برای یک کانال خاص هزینه می‌گیرند	a: De säljer reklamplats eller tar betalt för en särskild kanal | b: Genom domstolsavgifter från rättegångar | c: Genom medlemsavgifter till fackförbund | d: Genom att kommunerna bestämmer deras program	a: They sell advertising space or charge for a specific channel | b: Through court fees from trials | c: Through membership fees to trade unions | d: By municipalities deciding their programmes	a: فضای تبلیغاتی می‌فروشند یا برای یک کانال خاص هزینه می‌گیرند | b: از طریق هزینه‌های دادگاه از محاکمه‌ها | c: از طریق حق عضویت اتحادیه‌های کارگری | d: با این‌که شهرداری‌ها برنامه‌هایشان را تعیین کنند	Kommersiella radio- och tv-kanaler kan få inkomster genom att sälja reklamplats eller genom att människor betalar för att kunna se en särskild tv-kanal. Domstolsavgifter, fackliga medlemsavgifter och kommunala programbeslut hör till andra delar av samhället.	Commercial radio and TV channels can earn income by selling advertising space or by people paying to watch a specific TV channel. Court fees, trade-union membership fees, and municipal programming decisions belong to other parts of society.	کانال‌های تجاری رادیو و تلویزیون می‌توانند با فروش فضای تبلیغاتی یا با پرداخت مردم برای تماشای یک کانال تلویزیونی خاص درآمد کسب کنند. هزینه‌های دادگاه، حق عضویت اتحادیه‌ها و تصمیم‌های برنامه‌ای شهرداری‌ها به بخش‌های دیگر جامعه مربوط‌اند.	pending_native_review	pending_reviewer_notes
q151	fa	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Vad kännetecknar medier som finansieras med reklam?	What characterizes media financed by advertising?	رسانه‌هایی که با تبلیغات تأمین مالی می‌شوند چه ویژگی‌ای دارند؟	a	De drivs ofta av privata företag och får inkomster genom reklam	They are often run by private companies and earn income from advertising	اغلب توسط شرکت‌های خصوصی اداره می‌شوند و از تبلیغات درآمد کسب می‌کنند	a: De drivs ofta av privata företag och får inkomster genom reklam | b: De får aldrig sälja reklamplats | c: De ersätter public service-företagens uppdrag | d: De består bara av statliga myndigheter	a: They are often run by private companies and earn income from advertising | b: They may never sell advertising space | c: They replace the mission of public-service companies | d: They consist only of government agencies	a: اغلب توسط شرکت‌های خصوصی اداره می‌شوند و از تبلیغات درآمد کسب می‌کنند | b: هرگز اجازه ندارند فضای تبلیغاتی بفروشند | c: جای مأموریت شرکت‌های خدمات عمومی را می‌گیرند | d: فقط از نهادهای دولتی تشکیل می‌شوند	Reklamfinansierade medier drivs ofta av privata företag och kan få inkomster genom att sälja plats för reklam. Det skiljer dem från public service, som inte ska tjäna pengar på reklam och har ett särskilt uppdrag.	Advertising-funded media are often run by private companies and can earn income by selling advertising space. That differs from public service, which should not make money from advertising and has a special mission.	رسانه‌های تأمین‌شده با تبلیغات اغلب توسط شرکت‌های خصوصی اداره می‌شوند و می‌توانند با فروش فضا برای تبلیغات درآمد کسب کنند. این آن‌ها را از خدمات عمومی جدا می‌کند؛ خدمات عمومی نباید از تبلیغات پول درآورد و مأموریت ویژه‌ای دارد.	pending_native_review	pending_reviewer_notes
q152	fa	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Hur publiceras många tidningar i dag?	How are many newspapers published today?	امروزه بسیاری از روزنامه‌ها چگونه منتشر می‌شوند؟	a	De finns också på internet och uppdateras med nyheter flera gånger per dag	They are also available online and updated with news several times per day	همچنین در اینترنت هستند و روزی چند بار با خبرها به‌روزرسانی می‌شوند	a: De finns också på internet och uppdateras med nyheter flera gånger per dag | b: De får bara säljas som ett exemplar per år | c: De får bara spridas inom ett enda bostadshus | d: De får inte skriva om lokala eller nationella nyheter	a: They are also available online and updated with news several times per day | b: They may be sold only as one copy per year | c: They may be distributed only within one residential building | d: They may not write about local or national news	a: همچنین در اینترنت هستند و روزی چند بار با خبرها به‌روزرسانی می‌شوند | b: فقط می‌توانند سالی یک نسخه فروخته شوند | c: فقط می‌توانند در داخل یک ساختمان مسکونی پخش شوند | d: نباید درباره خبرهای محلی یا ملی بنویسند	Många dagstidningar och kvällstidningar finns både som lokala eller rikstäckande medier och på internet. I dag finns de flesta tidningar också online och uppdateras med nyheter flera gånger per dag.	Many daily and evening newspapers exist as local or nationwide media and on the internet. Today, most newspapers are also online and are updated with news several times per day.	بسیاری از روزنامه‌های روزانه و عصر هم به‌عنوان رسانه‌های محلی یا سراسری وجود دارند و هم در اینترنت. امروزه بیشتر روزنامه‌ها نیز آنلاین هستند و روزی چند بار با خبرها به‌روزرسانی می‌شوند.	pending_native_review	pending_reviewer_notes
q153	fa	6	Ch. 06 · The role of the media	Mediernas roll	Webb och sociala medier	21	Vad är viktigt att komma ihåg om webben och sociala medier?	What is important to remember about the web and social media?	درباره وب و رسانه‌های اجتماعی چه چیزی مهم است به یاد داشته باشیم؟	a	Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier	Anyone can create content there, and it is not always checked the same way as in other media	هر کسی می‌تواند در آنجا محتوا ایجاد کند و همیشه مانند رسانه‌های دیگر بررسی نمی‌شود	a: Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier | b: Bara ansvariga utgivare får skriva inlägg där | c: Allt innehåll godkänns först av staten | d: Innehållet är alltid mer pålitligt än nyheter i tidningar	a: Anyone can create content there, and it is not always checked the same way as in other media | b: Only responsible publishers may write posts there | c: All content is first approved by the state | d: The content is always more reliable than news in newspapers	a: هر کسی می‌تواند در آنجا محتوا ایجاد کند و همیشه مانند رسانه‌های دیگر بررسی نمی‌شود | b: فقط ناشران مسئول اجازه دارند آنجا پست بنویسند | c: همه محتوا ابتدا توسط دولت تأیید می‌شود | d: محتوا همیشه از خبرهای روزنامه‌ها قابل اعتمادتر است	På webben och i sociala medier kan vem som helst skapa innehåll. Därför kontrolleras det som sprids där inte alltid på samma sätt som innehåll i andra medier, vilket gör egen granskning viktig.	On the web and in social media, anyone can create content. For that reason, what is spread there is not always checked in the same way as content in other media, which makes personal scrutiny important.	در وب و رسانه‌های اجتماعی هر کسی می‌تواند محتوا ایجاد کند. به همین دلیل، آنچه آنجا پخش می‌شود همیشه مانند محتوای رسانه‌های دیگر بررسی نمی‌شود و این بررسی شخصی را مهم می‌کند.	pending_native_review	pending_reviewer_notes
q154	fa	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Varför behövs källkritik när man använder medier?	Why is source criticism needed when using media?	چرا هنگام استفاده از رسانه‌ها به نقد منبع نیاز است؟	a	Falska uppgifter kan spridas snabbt och påverka människors åsikter	False information can spread quickly and affect people's opinions	اطلاعات نادرست می‌تواند سریع پخش شود و بر نظر مردم اثر بگذارد	a: Falska uppgifter kan spridas snabbt och påverka människors åsikter | b: Allt som publiceras är alltid korrekt | c: Källkritik betyder att man aldrig ska läsa nyheter | d: Bara tryckta böcker behöver kontrolleras	a: False information can spread quickly and affect people's opinions | b: Everything that is published is always correct | c: Source criticism means never reading news | d: Only printed books need to be checked	a: اطلاعات نادرست می‌تواند سریع پخش شود و بر نظر مردم اثر بگذارد | b: هر چیزی که منتشر می‌شود همیشه درست است | c: نقد منبع یعنی هرگز نباید خبر خواند | d: فقط کتاب‌های چاپی نیاز به بررسی دارند	Information kan komma från många slags källor, men allt som publiceras är inte alltid korrekt. Falska uppgifter kan spridas snabbt och påverka människors åsikter, så man behöver ifrågasätta och kontrollera det man läser, ser eller hör.	Information can come from many kinds of sources, but not everything that is published is always correct. False information can spread quickly and affect people’s opinions, so one needs to question and check what one reads, sees, or hears.	اطلاعات می‌تواند از انواع زیادی از منابع بیاید، اما هر چیزی که منتشر می‌شود همیشه درست نیست. اطلاعات نادرست می‌تواند سریع پخش شود و بر نظر مردم اثر بگذارد، پس باید آنچه را می‌خوانیم، می‌بینیم یا می‌شنویم زیر سؤال ببریم و بررسی کنیم.	pending_native_review	pending_reviewer_notes
q155	fa	9	Ch. 09 · The welfare society	Välfärdssamhället	Stat, regioner och kommuner har olika ansvar	30	Hur kan en välfärdstjänst vara privat och ändå skattefinansierad?	How can a welfare service be provided by a private company but still be funded by tax revenue?	یک خدمت رفاهی چگونه می‌تواند خصوصی باشد اما همچنان با مالیات تأمین مالی شود؟	a	Ett privat företag kan utföra tjänsten medan skattepengar betalar den	A private company can provide the service while tax revenue funds it	یک شرکت خصوصی می‌تواند خدمت را انجام دهد در حالی که پول مالیات هزینه آن را می‌پردازد	a: Ett privat företag kan utföra tjänsten medan skattepengar betalar den | b: Tjänsten måste alltid betalas helt med privata lån | c: Privata utförare tar över statens, regionernas och kommunernas ansvar | d: Skattepengar får bara användas om tjänsten drivs av staten	a: A private company can provide the service while tax revenue funds it | b: The service must always be paid for entirely with private loans | c: Private providers take over the responsibilities of the state, regions, and municipalities | d: Tax revenue may be used only if the service is run by the state	a: یک شرکت خصوصی می‌تواند خدمت را انجام دهد در حالی که پول مالیات هزینه آن را می‌پردازد | b: خدمت باید همیشه کاملاً با وام‌های خصوصی پرداخت شود | c: ارائه‌دهندگان خصوصی مسئولیت‌های دولت، مناطق و شهرداری‌ها را به عهده می‌گیرند | d: پول مالیات فقط وقتی می‌تواند استفاده شود که خدمت توسط دولت اداره شود	En välfärdstjänst kan utföras av ett privat företag och ändå finansieras med skattemedel. Ansvaret och finansieringen kan alltså vara offentlig även när själva utföraren är privat.	A welfare service can be provided by a private company and still be financed with tax revenue. The responsibility and funding can therefore be public even when the provider itself is private.	یک خدمت رفاهی می‌تواند توسط یک شرکت خصوصی انجام شود و همچنان با درآمد مالیاتی تأمین مالی شود. بنابراین مسئولیت و تأمین مالی می‌تواند عمومی باشد حتی وقتی خود ارائه‌دهنده خصوصی است.	pending_native_review	pending_reviewer_notes
q156	fa	9	Ch. 09 · The welfare society	Välfärdssamhället	Statligt finansierad välfärd	30	Vilka statliga trygghetssystem kan ge ekonomiskt stöd vid sjukdom, föräldraskap eller arbetslöshet?	Which state-funded social insurance systems can provide financial support during illness, parenthood, or unemployment?	کدام نظام‌های تأمین اجتماعی دولتی می‌توانند هنگام بیماری، والد شدن یا بیکاری حمایت مالی بدهند؟	a	Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring	Sickness insurance, parental insurance, and unemployment insurance	بیمه بیماری، بیمه والدین و بیمه بیکاری	a: Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring | b: Vårdcentraler, sjukhus och regional kollektivtrafik | c: Förskolor, fritidshem och kommunal vuxenutbildning | d: Privata kreditkort, billån och bostadslån	a: Sickness insurance, parental insurance, and unemployment insurance | b: Health centres, hospitals, and regional public transport | c: Preschools, after-school centres, and municipal adult education | d: Private credit cards, car loans, and mortgages	a: بیمه بیماری، بیمه والدین و بیمه بیکاری | b: مراکز درمانی، بیمارستان‌ها و حمل‌ونقل عمومی منطقه‌ای | c: پیش‌دبستانی‌ها، مراکز بعد از مدرسه و آموزش بزرگسالان شهرداری | d: کارت‌های اعتباری خصوصی، وام خودرو و وام مسکن	Staten finansierar trygghetssystem som sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring. De hör till välfärden eftersom de kan ge ekonomiskt stöd när människor blir sjuka, får barn eller saknar arbete.	The state funds social insurance systems such as sickness insurance, parental insurance, and unemployment insurance. They are part of the welfare system because they can provide financial support when people are ill, have children, or are unemployed.	دولت نظام‌های حمایتی مانند بیمه بیماری، بیمه والدین و بیمه بیکاری را تأمین مالی می‌کند. آن‌ها بخشی از نظام رفاه هستند زیرا وقتی مردم بیمار می‌شوند، فرزنددار می‌شوند یا بیکار هستند می‌توانند حمایت مالی بدهند.	pending_native_review	pending_reviewer_notes
q157	fa	9	Ch. 09 · The welfare society	Välfärdssamhället	Olika slags sjukvård	31	Vad ingår i primärvården?	What is included in primary care?	مراقبت‌های اولیه شامل چه چیزهایی است؟	a	Vårdcentraler, barnavårdscentraler och mödravårdscentraler	Health centres, child health centres, and maternity clinics	مراکز درمانی، مراکز بهداشت کودک و مراکز مراقبت بارداری	a: Vårdcentraler, barnavårdscentraler och mödravårdscentraler | b: Domstolar, åklagare och kriminalvård | c: Pensioner, barnbidrag och studiestöd | d: Dagstidningar, public service och sociala medier	a: Health centres, child health centres, and maternity clinics | b: Courts, prosecutors, and prison and probation services | c: Pensions, child allowance, and study support | d: Daily newspapers, public service broadcasting, and social media	a: مراکز درمانی، مراکز بهداشت کودک و مراکز مراقبت بارداری | b: دادگاه‌ها، دادستان‌ها و خدمات زندان و مراقبت | c: بازنشستگی، کمک‌هزینه کودک و کمک‌هزینه تحصیل | d: روزنامه‌های روزانه، رسانه عمومی و رسانه‌های اجتماعی	Primärvården är den del av sjukvården som många möter först. Vårdcentraler, barnavårdscentraler och mödravårdscentraler hör dit, medan sjukhusvård och psykiatrisk vård är andra slags sjukvård.	Primary care is the part of health care that many people encounter first. Health centres, child health centres, and maternity clinics belong to it, while hospital care and psychiatric care are other kinds of health care.	مراقبت‌های اولیه بخشی از خدمات درمانی است که بسیاری از مردم ابتدا با آن روبه‌رو می‌شوند. مراکز درمانی، مراکز بهداشت کودک و مراکز مراقبت بارداری به آن تعلق دارند، در حالی که مراقبت بیمارستانی و مراقبت روان‌پزشکی انواع دیگر خدمات درمانی هستند.	pending_native_review	pending_reviewer_notes
q158	fa	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilket ansvar har kommunen för barns vardag och utbildning?	What responsibility does the municipality have for children’s everyday life and education?	شهرداری درباره زندگی روزمره و آموزش کودکان چه مسئولیتی دارد؟	a	Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor	To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools	فراهم کردن پیش‌دبستانی‌ها، مراکز بعد از مدرسه، مدارس اجباری و دبیرستان‌ها	a: Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor | b: Att betala sjukförsäkring och statliga pensioner | c: Att driva regionernas sjukhus och vårdcentraler | d: Att bestämma domstolarnas straff i brottmål	a: To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools | b: To pay sickness insurance and state pensions | c: To run regional hospitals and health centres | d: To decide court sentences in criminal cases	a: فراهم کردن پیش‌دبستانی‌ها، مراکز بعد از مدرسه، مدارس اجباری و دبیرستان‌ها | b: پرداخت بیمه بیماری و بازنشستگی‌های دولتی | c: اداره بیمارستان‌ها و مراکز درمانی مناطق | d: تعیین مجازات دادگاه‌ها در پرونده‌های کیفری	Kommuner ansvarar för att det finns skolor och utbildning. Det omfattar förskolor, fritidshem, grundskolor för barn mellan 6 och 16 år, gymnasieskolor och kommunal vuxenutbildning.	Municipalities are responsible for making schools and education available. This includes preschools, after-school centres, compulsory schools for children aged 6 to 16, upper-secondary schools, and municipal adult education.	شهرداری‌ها مسئول فراهم بودن مدارس و آموزش هستند. این شامل پیش‌دبستانی‌ها، مراکز بعد از مدرسه، مدارس اجباری برای کودکان ۶ تا ۱۶ سال، دبیرستان‌ها و آموزش بزرگسالان شهرداری است.	pending_native_review	pending_reviewer_notes
q159	fa	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilken hjälp kan äldre personer få av kommunen för att klara vardagen?	What help can older people receive from the municipality to manage everyday life?	افراد سالمند برای اداره زندگی روزمره چه کمکی می‌توانند از شهرداری دریافت کنند؟	a	Vård och service hemma eller boende som är anpassat för äldre personer	Care and services at home or housing adapted for older people	مراقبت و خدمات در خانه یا مسکنی که برای سالمندان مناسب شده است	a: Vård och service hemma eller boende som är anpassat för äldre personer | b: Automatiskt studiestöd och plats på universitet | c: Beslut om vilka nyheter medier får publicera | d: Privata lån som ersätter all kommunal hjälp	a: Care and services at home or housing adapted for older people | b: Automatic study support and a university place | c: Decisions about which news media may publish | d: Private loans that replace all municipal help	a: مراقبت و خدمات در خانه یا مسکنی که برای سالمندان مناسب شده است | b: کمک‌هزینه تحصیلی خودکار و جای دانشگاه | c: تصمیم درباره اینکه رسانه‌ها چه خبرهایی می‌توانند منتشر کنند | d: وام‌های خصوصی که جای همه کمک‌های شهرداری را می‌گیرد	Äldre personer kan behöva hjälp med praktiska saker i vardagen och med personlig hygien. Kommunen kan ge vård och service hemma, eller erbjuda ett boende som är anpassat för äldre personer om det behövs.	Older people may need help with practical everyday tasks and personal hygiene. The municipality can provide care and services at home, or offer housing adapted for older people if needed.	افراد سالمند ممکن است در کارهای عملی روزمره و بهداشت شخصی به کمک نیاز داشته باشند. شهرداری می‌تواند مراقبت و خدمات در خانه ارائه دهد یا در صورت نیاز مسکنی مناسب سالمندان پیشنهاد کند.	pending_native_review	pending_reviewer_notes
q160	fa	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Förenta nationerna	39	Vilket påstående beskriver ett syfte med Förenta nationerna (FN)?	Which statement describes one purpose of the United Nations (UN)?	کدام گزاره یکی از اهداف سازمان ملل متحد (FN) را توصیف می‌کند؟	a	FN arbetar för fred och säkerhet i världen	The UN works for peace and security in the world	FN برای صلح و امنیت در جهان تلاش می‌کند	a: FN arbetar för fred och säkerhet i världen | b: FN bestämmer svenska kommuners budgetar | c: FN ersätter Sveriges domstolar | d: FN väljer Sveriges riksdag vart fjärde år	a: The UN works for peace and security in the world | b: The UN decides the budgets of Swedish municipalities | c: The UN replaces Sweden’s courts | d: The UN elects Sweden’s Riksdag every four years	a: FN برای صلح و امنیت در جهان تلاش می‌کند | b: FN بودجهٔ کمون‌های (kommun) سوئد را تعیین می‌کند | c: FN جایگزین دادگاه‌های سوئد می‌شود | d: FN هر چهار سال یک‌بار Riksdag (پارلمان سوئد) را انتخاب می‌کند	Sverige är medlem i FN. FN arbetar bland annat för fred och säkerhet, för att lösa konflikter och stoppa krig samt för mänskliga rättigheter och friheter.	Sweden is a member of the UN. The UN works, among other things, for peace and security, to resolve conflicts and stop wars, and for human rights and freedoms.	سوئد عضو سازمان ملل متحد (FN) است. سازمان ملل از جمله برای صلح و امنیت، برای حل مناقشه‌ها و توقف جنگ‌ها، و برای حقوق و آزادی‌های بشر تلاش می‌کند.	pending_native_review	pending_reviewer_notes
q161	fa	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	EU och Europarådet	39	Vilket påstående beskriver EU-samarbetet?	Which statement describes EU cooperation?	کدام گزاره همکاری در اتحادیهٔ اروپا (EU) را توصیف می‌کند؟	a	EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna	EU countries make joint decisions and create laws that apply in member countries	کشورهای EU تصمیم‌های مشترک می‌گیرند و قوانینی وضع می‌کنند که در کشورهای عضو اجرا می‌شود	a: EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna | b: Varje EU-land slutar ha egna kommuner | c: Europarådet bestämmer alla EU-länders valresultat | d: FN ersätter EU-ländernas regeringar	a: EU countries make joint decisions and create laws that apply in member countries | b: Each EU country stops having its own municipalities | c: The Council of Europe decides every EU country’s election results | d: The UN replaces the governments of EU countries	a: کشورهای EU تصمیم‌های مشترک می‌گیرند و قوانینی وضع می‌کنند که در کشورهای عضو اجرا می‌شود | b: هر کشور EU داشتن کمون‌های (kommun) خود را متوقف می‌کند | c: Europarådet (شورای اروپا) نتایج انتخابات همهٔ کشورهای EU را تعیین می‌کند | d: FN جایگزین دولت‌های کشورهای EU می‌شود	EU-länderna samarbetar inom flera områden, till exempel jordbruk, ekonomi, miljö, handel och migration. De fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna.	EU countries cooperate in several areas, such as agriculture, the economy, the environment, trade, and migration. They make joint decisions and create laws that apply in member countries.	کشورهای اتحادیهٔ اروپا (EU) در چند زمینه با هم همکاری می‌کنند، مانند کشاورزی، اقتصاد، محیط زیست، تجارت و مهاجرت. آن‌ها تصمیم‌های مشترک می‌گیرند و قوانینی وضع می‌کنند که در کشورهای عضو اجرا می‌شود.	pending_native_review	pending_reviewer_notes
q162	fa	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Den långa fredens historia	40	Hur agerade Sverige under kalla kriget i förhållande till Nato?	How did Sweden act toward NATO during the Cold War?	سوئد در دوران جنگ سرد در قبال ناتو (NATO) چگونه عمل کرد؟	a	Sverige fortsatte att vara neutralt och stod utanför Nato	Sweden continued to be neutral and stayed outside NATO	سوئد بی‌طرف ماند و بیرون از NATO باقی ماند	a: Sverige fortsatte att vara neutralt och stod utanför Nato | b: Sverige lämnade EU för att gå med i Nato | c: Sverige styrde både Danmark och Norge genom Nato | d: Sverige avskaffade sitt militära försvar	a: Sweden continued to be neutral and stayed outside NATO | b: Sweden left the EU to join NATO | c: Sweden governed both Denmark and Norway through NATO | d: Sweden abolished its military defence	a: سوئد بی‌طرف ماند و بیرون از NATO باقی ماند | b: سوئد EU را ترک کرد تا به NATO بپیوندد | c: سوئد هم دانمارک و هم نروژ را از طریق NATO اداره کرد | d: سوئد دفاع نظامی خود را برچید	Efter andra världskriget delades Europa av kalla kriget. Danmark och Norge gick med i Nato, medan Sverige fortsatte att vara neutralt och valde att stå utanför Nato.	After the Second World War, Europe was divided by the Cold War. Denmark and Norway joined NATO, while Sweden continued to be neutral and chose to stay outside NATO.	پس از جنگ جهانی دوم، اروپا بر اثر جنگ سرد تقسیم شد. دانمارک و نروژ به ناتو (NATO) پیوستند، در حالی که سوئد بی‌طرف ماند و ترجیح داد بیرون از ناتو بماند.	pending_native_review	pending_reviewer_notes
q163	fa	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Sveriges försvar	40	Vilket påstående beskriver totalförsvarsplikt i Sverige?	Which statement describes total-defence duty in Sweden?	کدام گزاره وظیفهٔ دفاع کل (totalförsvarsplikt) در سوئد را توصیف می‌کند؟	a	Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet	People who live in Sweden and are aged 16 to 70 may need to help defend the country	افرادی که در سوئد زندگی می‌کنند و بین ۱۶ تا ۷۰ سال دارند ممکن است لازم باشد در دفاع از کشور کمک کنند	a: Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet | b: Bara yrkessoldater får hjälpa samhället vid kris | c: Alla invånare genomför automatiskt militär grundutbildning | d: Kommunerna ansvarar ensamma för Sveriges försvar	a: People who live in Sweden and are aged 16 to 70 may need to help defend the country | b: Only professional soldiers may help society during a crisis | c: All residents automatically complete basic military training | d: Municipalities alone are responsible for Sweden’s defence	a: افرادی که در سوئد زندگی می‌کنند و بین ۱۶ تا ۷۰ سال دارند ممکن است لازم باشد در دفاع از کشور کمک کنند | b: فقط سربازان حرفه‌ای اجازه دارند در زمان بحران به جامعه کمک کنند | c: همهٔ ساکنان به‌طور خودکار آموزش پایهٔ نظامی را می‌گذرانند | d: کمون‌ها (kommun) به‌تنهایی مسئول دفاع سوئد هستند	Alla som bor i Sverige och är mellan 16 och 70 år kan bli tvungna att hjälpa till att försvara landet om det behövs. Det kallas totalförsvarsplikt och hör till Sveriges totalförsvar.	Everyone who lives in Sweden and is between ages 16 and 70 may be required to help defend the country if needed. This is called total-defence duty and belongs to Sweden’s total defence.	همهٔ کسانی که در سوئد زندگی می‌کنند و بین ۱۶ تا ۷۰ سال سن دارند ممکن است در صورت نیاز ملزم به کمک برای دفاع از کشور شوند. این وظیفهٔ دفاع کل (totalförsvarsplikt) نامیده می‌شود و بخشی از دفاع کل سوئد است.	pending_native_review	pending_reviewer_notes
